ID,sid,RMSE,RMSE_lower_bound,RMSE_upper_bound,MAE,MAE_lower_bound,MAE_upper_bound,ME,ME_lower_bound,ME_upper_bound,R2,R2_lower_bound,R2_upper_bound,m,m_lower_bound,m_upper_bound,kendall_tau,kendall_tau_lower_bound,kendall_tau_upper_bound
AMOEBA/DDM/BAR_2,30,1.2268135264054714,0.6522570993569445,2.5268803515798304,1.0185714285714285,0.5058687848290092,2.246328004780065,-0.13285714285714326,-1.4744710210633933,1.2690653833128809,0.8312361258597524,0.39081276869826037,0.994548523525124,1.2127614701494438,0.5582023813152833,2.2924562665454533,0.6190476190476191,0.15789473684210523,1.0
AMOEBA/DDM/BAR,29,1.2671396360081462,0.5599903158025399,2.721543843129771,0.91,0.45119327749670696,2.3077237337138143,-0.6614285714285716,-1.982932580996701,0.6085687756877015,0.806459627109388,0.30075816576777725,0.9938191693301014,1.0548862020384457,0.445162966196734,2.1209898017599964,0.7142857142857143,0.05263157894736841,1.0
RESP/GAFF/MMPBSA-Cor,20,1.3237878552526023,0.6815002727283818,2.652265785209715,1.0299999999999998,0.5407238243483965,2.343987212758559,1.0099999999999998,-0.17885923267848472,2.198093287452725,0.9496380410947637,0.041133207195878554,0.9910867926679873,0.6135540312664841,0.04148531609016944,1.197299440208177,0.8095238095238096,-0.14285714285714288,1.0
AMOEBA/DDM/BAR_3,31,1.7226474641418326,0.9317147667036405,3.036048968737549,1.5742857142857143,0.7461555771903488,2.769173025881298,-1.4371428571428575,-2.662673492425831,-0.19152861805844656,0.7914584388000777,0.14816355017511332,0.9929479730885332,0.7958190254300864,0.2197230637441233,1.7179650985012247,0.8095238095238096,-0.05263157894736841,1.0
xtb-GNF/Machine Learning/CORINA MD,28,2.4300558488585047,1.3957157878853859,3.71030829763266,2.108571428571429,1.0966837234857254,3.4174710044522514,0.8228571428571427,-1.1207430847489837,2.7707544808221316,0.0007349454864756778,0.0003091459786351421,0.9134881853495392,0.013141095506492674,-0.8140629248903856,0.5688849221170934,0.04761904761904762,-0.7777777777777779,0.9999999999999999
Docking/GAFF/YANK_REF,REF4,4.47845775431039,1.5570556182132214,6.429965614187797,3.2455714285714286,1.1005636055947305,5.654932320407304,2.6035714285714286,0.05928416068423197,5.403143675210586,0.3680431530048687,0.028018682825745447,0.9453235392872842,-0.5791714202404579,-1.561526010515564,0.07564728769508307,-0.4285714285714286,-1.0,0.33333333333333337
B2PLYPD3/SMD_QZ-R,23,4.763583585015442,2.2605008203551606,6.9335632187919805,3.8985714285714286,1.8123877835893316,6.259887876869046,3.4957142857142856,0.912497023970321,6.123594098836718,0.723770448114664,0.24166066602552236,0.9893597202234711,1.969682815134813,0.8793107701820606,3.7699172132164627,0.5855400437691199,-0.058823529411764705,1.0
FSDAM/GAFF2/OPC3,14,4.846590848951751,2.606142548774774,8.411196118637147,4.381428571428571,2.1256420401563845,7.584733927417148,0.6242857142857139,-3.9341597967780944,5.082562238913424,0.8190289965658136,0.01069794050455605,0.9869578601442979,-1.2366369137770126,-2.89139272708322,0.29834348226850604,-0.5855400437691199,-1.0,0.33333333333333337
B2PLYPD3/SMD_QZ-NR,24,4.902945179029787,2.6363147425641564,6.9320038549809455,4.227142857142857,2.2328977048362795,6.326335317710126,2.9099999999999997,-0.26236618789923977,5.9019405846012445,0.803760674803076,0.2638475826370474,0.9943033232812405,2.4577462728678743,0.9920537705198967,3.866110088604248,0.6190476190476191,0.0,1.0
B2PLYPD3/SMD_TZ,22,5.361877336477268,2.9285108434267912,7.557810925472129,4.569999999999999,2.404921963119194,6.983868003993158,3.5957142857142856,0.3981919558827039,6.660359414682637,0.8054764442083867,0.2449105540534502,0.9938092420856158,2.475628203059462,0.9011413343530922,3.837695119146418,0.6190476190476191,-0.05263157894736841,1.0
RESP/GAFF/MMPBSA/Nmode,18,6.283920523276623,4.78020804426227,7.916924308967311,6.085714285714286,4.543959757007165,7.7135256751164505,-6.085714285714286,-7.711423314775412,-4.5422602422967735,0.7587175588597768,0.2611212198823921,0.9936939566029894,1.2556998062712257,0.47037077921411236,2.4285265937868266,0.8095238095238096,0.11111111111111113,1.0
RESP/GAFF/MMPBSA,19,7.590569336824666,6.365792717826038,8.898147338101817,7.525714285714286,6.25375351179705,8.785342083510303,7.525714285714286,6.25375351179705,8.785342083510303,0.9494177085157252,0.48051371344950816,0.9968631864391418,1.358274615491319,0.7436931708053233,1.9627985028151032,0.8095238095238096,0.29411764705882354,1.0
B2PLYPD3/SMD_DZ,21,8.412253817242695,5.39959685107902,10.946307688667144,7.424285714285714,4.313529511929934,10.42519249662648,7.424285714285714,4.23006882735433,10.422232365655205,0.7946430870863482,0.21604718042095938,0.9922516488468878,2.441218462455967,0.8372662351519757,3.8067809303679425,0.6190476190476191,0.0,1.0
AM1-BCC/GAFF/MMPBSA,17,10.054596674442704,7.922398201892905,12.080597977510271,9.734285714285715,7.58438732668913,11.842750118429198,9.734285714285715,7.58438732668913,11.842750118429198,0.9258444856534089,0.6081162557963586,0.9966402753124652,2.0607900699141006,1.3824047663554782,2.9362584069179563,0.9047619047619049,0.29411764705882354,1.0
RESP/GAFF/MMGBSA,16,11.108159163425775,9.581015302190911,12.684911448546801,11.0,9.46427982249797,12.562544903325872,11.0,9.46427982249797,12.562544903325872,0.9626979645375481,0.6570169337097227,0.998330055621176,1.6671781181792704,1.0919800630865428,2.3773598450730025,0.9047619047619049,0.36842105263157887,1.0
