ID,name,category,type,RMSE,RMSE_lower_bound,RMSE_upper_bound,MAE,MAE_lower_bound,MAE_upper_bound,ME,ME_lower_bound,ME_upper_bound,R2,R2_lower_bound,R2_upper_bound,m,m_lower_bound,m_upper_bound,kendall_tau,kendall_tau_lower_bound,kendall_tau_upper_bound,ES,ES_lower_bound,ES_upper_bound
sga28,Xiaoyu Ding,Empirical,Standard,0.3026983907943247,0.2036638096678473,0.3894260283788791,0.2321052631578948,0.14947368421052634,0.3242105263157895,-0.07947368421052635,-0.21157894736842112,0.0500000000000001,0.2462525297325322,0.012692381626030176,0.5787188780237327,0.11351370182387256,0.022134473496964704,0.20636111697128862,0.25230800376163204,-0.11884359983009357,0.5552299116375756,1.319259775752767,1.2146858695390832,1.4130941790291174
qwo91,Xiaoyu Ding,Empirical,Standard,0.5495883627052638,0.4239972691073923,0.6583871841177699,0.4678947368421053,0.3405263157894738,0.5973684210526315,0.3542105263157895,0.1647368421052631,0.5389473684210525,0.056250197588481037,0.00022816453030904512,0.2899351970814589,0.26362544953666245,-0.1244600182644647,0.7050564458082361,0.12352941176470586,-0.18120805369127518,0.40606060606060607,1.0330760661361034,0.8602662434981929,1.2059019178828754
